MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,303.7970000,-0.0792520,0.1051434,-3.0832615
MsgID.LOCAL_VELOCITY,303.7970000,0.0000086,-0.0000053,-0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924800,3.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,304.0470000,0.0133622,0.0377099,-3.1145799
MsgID.LOCAL_VELOCITY,304.0470000,0.0000073,-0.0000061,0.0000008
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974477,37.7924802,3.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,304.2980000,0.0162668,0.2313938,-3.1467752
MsgID.LOCAL_VELOCITY,304.2980000,0.0000121,0.0000142,-0.0000177
MsgID.GLOBAL_POSITION,0.0000000,-122.3974463,37.7924797,3.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,304.5480000,-0.0279699,0.3015997,-3.1829944
MsgID.LOCAL_VELOCITY,304.5480000,-0.0000001,0.0000364,-0.0000226
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924795,3.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,304.7980000,-0.0655179,0.0952564,-3.2094550
MsgID.LOCAL_VELOCITY,304.7980000,-0.0000032,0.0000045,-0.0000149
MsgID.GLOBAL_POSITION,0.0000000,-122.3974477,37.7924775,3.2270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,305.0480000,-0.2816677,0.2112853,-3.2282412
MsgID.LOCAL_VELOCITY,305.0480000,0.0000109,0.0000339,-0.0000192
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974483,37.7924771,3.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,305.2980000,-0.3185869,0.1275597,-3.2309396
MsgID.LOCAL_VELOCITY,305.2980000,-0.0000074,0.0000066,-0.0000128
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924774,3.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,305.5480000,-0.2649807,0.0856172,-3.2125206
MsgID.LOCAL_VELOCITY,305.5480000,0.0000104,0.0000238,-0.0000147
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7924788,3.1820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,305.7980000,-0.1196343,0.1629085,-3.1772838
MsgID.LOCAL_VELOCITY,305.7980000,-0.0000013,-0.0000175,-0.0000145
MsgID.GLOBAL_POSITION,0.0000000,-122.3974472,37.7924790,3.1290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,306.0490000,-0.1067253,0.2481949,-3.1229954
MsgID.LOCAL_VELOCITY,306.0490000,0.0000061,-0.0000138,-0.0000089
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974479,37.7924783,3.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,306.2990000,-0.1898989,0.1604944,-3.0675519
MsgID.LOCAL_VELOCITY,306.2990000,0.0000000,0.0000020,-0.0000155
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924783,3.0170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,306.5490000,-0.1737279,0.0545133,-3.0108776
MsgID.LOCAL_VELOCITY,306.5490000,-0.0000141,0.0000008,-0.0000134
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924785,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,306.7990000,-0.1572981,0.0722634,-2.9748802
MsgID.LOCAL_VELOCITY,306.7990000,-0.0000102,0.0000077,-0.0000137
MsgID.GLOBAL_POSITION,0.0000000,-122.3974472,37.7924785,2.9570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,307.0490000,-0.1571663,0.2801189,-2.9563928
MsgID.LOCAL_VELOCITY,307.0490000,-0.0000148,0.0000226,0.0000602
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974463,37.7924785,2.9610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,307.2990000,-0.1573424,0.3208916,-2.9615433
MsgID.LOCAL_VELOCITY,307.2990000,-0.0000137,-0.0000013,0.0000170
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924785,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,307.5490000,-0.1616755,0.2162129,-2.9883654
MsgID.LOCAL_VELOCITY,307.5490000,-0.0000097,-0.0000084,-0.0000133
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924782,3.0240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,307.7990000,-0.1935507,0.2166748,-3.0244877
MsgID.LOCAL_VELOCITY,307.7990000,0.0000131,0.0000520,-0.0000221
MsgID.GLOBAL_POSITION,0.0000000,-122.3974473,37.7924793,3.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,308.0490000,-0.0515562,0.2362403,-3.0735719
MsgID.LOCAL_VELOCITY,308.0490000,0.0000157,-0.0000102,-0.0000043
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924797,3.1160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,308.3000000,-0.0325507,0.1666063,-3.1179373
MsgID.LOCAL_VELOCITY,308.3000000,0.0000020,0.0000208,-0.0000179
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924785,3.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,308.5500000,-0.1664131,0.0637306,-3.1633186
MsgID.LOCAL_VELOCITY,308.5500000,-0.0000207,0.0000136,0.0000650
MsgID.GLOBAL_POSITION,0.0000000,-122.3974477,37.7924781,3.1930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,308.8000000,-0.2077242,0.1969032,-3.1932919
MsgID.LOCAL_VELOCITY,308.8000000,-0.0000110,-0.0000038,-0.0000154
MsgID.GLOBAL_POSITION,0.0000000,-122.3974472,37.7924784,3.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,309.0500000,-0.1669897,0.2372773,-3.2106242
MsgID.LOCAL_VELOCITY,309.0500000,-0.0000030,0.0000342,-0.0000229
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924785,3.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,309.3000000,-0.1626335,0.2159809,-3.2083054
MsgID.LOCAL_VELOCITY,309.3000000,0.0000012,-0.0000001,-0.0000084
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924775,3.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,309.5500000,-0.2834588,0.2221281,-3.1870241
MsgID.LOCAL_VELOCITY,309.5500000,0.0000074,0.0000359,-0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3974463,37.7924783,3.1570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,309.8010000,-0.1847579,0.3253341,-3.1570117
MsgID.LOCAL_VELOCITY,309.8010000,-0.0000125,0.0000032,-0.0000002
MsgID.GLOBAL_POSITION,0.0000000,-122.3974454,37.7924798,3.1230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,310.0510000,-0.0081198,0.3955972,-3.1188054
MsgID.LOCAL_VELOCITY,310.0510000,0.0000055,0.0000038,-0.0000119
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974471,37.7924800,3.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,310.3010000,0.0033543,0.2473857,-3.0904045
MsgID.LOCAL_VELOCITY,310.3010000,-0.0000122,-0.0000039,-0.0000126
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924792,3.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,310.5510000,-0.1042181,0.1752380,-3.0723834
MsgID.LOCAL_VELOCITY,310.5510000,-0.0000024,0.0000290,-0.0000147
MsgID.GLOBAL_POSITION,0.0000000,-122.3974466,37.7924784,3.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,310.8020000,-0.1750159,0.2993661,-3.0730598
MsgID.LOCAL_VELOCITY,310.8020000,-0.0000082,0.0000057,-0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974454,37.7924790,3.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,311.0520000,-0.1097265,0.4026145,-3.0919044
MsgID.LOCAL_VELOCITY,311.0520000,-0.0000253,0.0000096,-0.0000179
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974466,37.7924794,3.1190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,311.3040000,-0.0556008,0.2915681,-3.1209762
MsgID.LOCAL_VELOCITY,311.3040000,-0.0000011,-0.0000017,-0.0000175
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924798,3.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,311.5540000,-0.0386844,0.2162509,-3.1561365
MsgID.LOCAL_VELOCITY,311.5540000,-0.0000146,-0.0000249,-0.0000108
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924784,3.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,311.8040000,-0.1689012,0.2159808,-3.1860774
MsgID.LOCAL_VELOCITY,311.8040000,-0.0000164,0.0000018,-0.0000181
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924796,3.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,312.0550000,-0.0312181,0.2156935,-3.2082112
MsgID.LOCAL_VELOCITY,312.0550000,0.0000095,-0.0000137,-0.0000179
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924784,3.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,312.3050000,-0.1767432,0.2159455,-3.2152658
MsgID.LOCAL_VELOCITY,312.3050000,-0.0000046,-0.0000066,-0.0000134
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924774,3.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,312.5550000,-0.2783241,0.2237616,-3.2059853
MsgID.LOCAL_VELOCITY,312.5550000,0.0000020,0.0000225,-0.0000214
MsgID.GLOBAL_POSITION,0.0000000,-122.3974470,37.7924784,3.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,312.8060000,-0.1635923,0.2659851,-3.1820800
MsgID.LOCAL_VELOCITY,312.8060000,-0.0000054,-0.0000078,-0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-122.3974468,37.7924785,3.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,313.0560000,-0.1564156,0.2932079,-3.1462207
MsgID.LOCAL_VELOCITY,313.0560000,-0.0000152,-0.0000041,-0.0000170
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974459,37.7924783,3.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,313.3060000,-0.1874110,0.3576204,-3.1086345
MsgID.LOCAL_VELOCITY,313.3060000,0.0000071,0.0000259,-0.0000134
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924783,3.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,313.5560000,-0.1724178,0.2053053,-3.0745947
MsgID.LOCAL_VELOCITY,313.5560000,-0.0000138,0.0000266,-0.0000114
MsgID.GLOBAL_POSITION,0.0000000,-122.3974463,37.7924796,3.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,313.8140000,-0.0181341,0.3413483,-3.0515170
MsgID.LOCAL_VELOCITY,313.8140000,0.0000007,-0.0000002,-0.0000222
MsgID.GLOBAL_POSITION,0.0000000,-122.3974473,37.7924802,3.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,314.0640000,0.0316461,0.1976556,-3.0447135
MsgID.LOCAL_VELOCITY,314.0640000,-0.0000064,-0.0000025,-0.0000166
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924794,3.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,314.3140000,-0.0761139,0.1046302,-3.0512788
MsgID.LOCAL_VELOCITY,314.3140000,-0.0000097,0.0000039,-0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3974476,37.7924786,3.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,314.5640000,-0.1551543,0.2130290,-3.0653667
MsgID.LOCAL_VELOCITY,314.5640000,-0.0000206,0.0000065,-0.0000158
MsgID.GLOBAL_POSITION,0.0000000,-122.3974477,37.7924785,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,314.8140000,-0.1573424,0.1940476,-3.0837555
MsgID.LOCAL_VELOCITY,314.8140000,-0.0000203,0.0000045,-0.0000167
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924788,3.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,315.0640000,-0.1046351,0.1837262,-3.0965018
MsgID.LOCAL_VELOCITY,315.0640000,-0.0000057,0.0000225,-0.0000174
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974468,37.7924799,3.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,315.3150000,-0.0108782,0.2782227,-3.1047719
MsgID.LOCAL_VELOCITY,315.3150000,-0.0000075,0.0000086,-0.0000188
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924788,3.1060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,315.5650000,-0.1523747,0.1037598,-3.1062682
MsgID.LOCAL_VELOCITY,315.5650000,-0.0000180,0.0000262,-0.0000158
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924781,3.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,315.8150000,-0.1993350,0.1882428,-3.1025503
MsgID.LOCAL_VELOCITY,315.8150000,-0.0000051,0.0000012,-0.0000121
MsgID.GLOBAL_POSITION,0.0000000,-122.3974471,37.7924786,3.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,316.0650000,-0.1366746,0.2467944,-3.0964737
MsgID.LOCAL_VELOCITY,316.0650000,-0.0000207,0.0000126,0.0000185
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924795,3.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,316.3150000,-0.0343515,0.2159809,-3.0892031
MsgID.LOCAL_VELOCITY,316.3150000,-0.0000039,0.0000073,-0.0000160
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924802,3.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,316.5650000,0.0276503,0.2138996,-3.0845819
MsgID.LOCAL_VELOCITY,316.5650000,0.0000028,0.0000171,-0.0000204
MsgID.GLOBAL_POSITION,0.0000000,-122.3974479,37.7924788,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,316.8150000,-0.1602910,0.1817203,-3.0820165
MsgID.LOCAL_VELOCITY,316.8150000,-0.0000181,0.0000134,0.0000187
MsgID.GLOBAL_POSITION,0.0000000,-122.3974466,37.7924774,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,317.0650000,-0.2774779,0.3213959,-3.0815423
MsgID.LOCAL_VELOCITY,317.0650000,0.0000061,0.0000397,-0.0000225
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974462,37.7924792,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,317.3160000,-0.0549968,0.3178585,-3.0819435
MsgID.LOCAL_VELOCITY,317.3160000,0.0000013,-0.0000033,-0.0000169
MsgID.GLOBAL_POSITION,0.0000000,-122.3974470,37.7924794,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,317.5660000,-0.0738803,0.2638268,-3.0823457
MsgID.LOCAL_VELOCITY,317.5660000,-0.0000078,-0.0000049,-0.0000160
MsgID.GLOBAL_POSITION,0.0000000,-122.3974483,37.7924785,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,317.8160000,-0.1573404,0.1188218,-3.0824928
MsgID.LOCAL_VELOCITY,317.8160000,-0.0000154,0.0000017,-0.0000145
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924787,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,318.0660000,-0.1277316,0.1033167,-3.0817428
MsgID.LOCAL_VELOCITY,318.0660000,-0.0000004,0.0000224,-0.0000137
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974472,37.7924793,3.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,318.3160000,-0.0709122,0.2530454,-3.0764778
MsgID.LOCAL_VELOCITY,318.3160000,-0.0000012,0.0000014,-0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924787,3.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,318.5660000,-0.1542528,0.2189064,-3.0650039
MsgID.LOCAL_VELOCITY,318.5660000,-0.0000245,-0.0000036,-0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924772,3.0460000
